boundary,ethnic_group,leisure,name,operator,protect_class,protection_title,ref:Funai,source,type,id,is_in:city,is_in:state_code,protected_area,FUNAI:ADR,FUNAI:AREAETNO,FUNAI:AREA_HA,FUNAI:CDOC,FUNAI:CODAREA,FUNAI:DATADOC,FUNAI:DOCUMENTO,FUNAI:ETAPA,FUNAI:EXTENSO,FUNAI:FLUXO,FUNAI:GID,FUNAI:GRUPOS,FUNAI:LINKAREA,FUNAI:NOME_AREA,FUNAI:PERIMETRO,FUNAI:REV,FUNAI:SITUACAO,FUNAI:TITULO,population,designation,alt_name,ownership,name:en,wikidata,wikipedia,loc_name,old_name,related_law,start_date,note,protect_area,protect_title,website,heritage,source:law,FUNAI:OBS_AREA,fixme,description
protected_area,"Apiaká/Koyabi, Kayabi, Munduruku",nature_reserve,Terra Indígena Kayabi,Fundação Nacional do Índio,24,terra indígena,22902,Funai,multipolygon,relation/2670412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Pindoty,Fundação Nacional do Índio,24,terra indígena,,Funai,boundary,relation/2670416,"Araquari;Balneário Barra do Sul",SC,political,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Uneiuxi,Fundação Nacional do Índio,24,Terra Indígena,48101,Funai,multipolygon,relation/2670421,"Japurá;Santa Isabel do Rio Negro",AM,political,Manaus,XII,554730.4117,Memora Dem,48102,2010/07/13 00:00:00,Memo/CGD - Libera peças técnicas,Processo de homologação,Revisão,305,558,"Makú, Tukano",TI Uneiuxi,Uneiuxi,510771.66,2,Declarada,Memorando nº 128/CGGEO/2010,160,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Reserva Indígena Terena Gleba Iriri,Fundação Nacional do Índio,24,reserva indígena,44901,,multipolygon,relation/3542538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Apyterewa,Fundação Nacional do Índio,24,terra indígena,3002,,multipolygon,relation/3542560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Arara,Fundação Nacional do Índio,24,terra indígena,3201,,boundary,relation/3542561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Araweté Igarapé Ipixuna,Fundação Nacional do Índio,24,terra indígena,3801,,multipolygon,relation/3542562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Badjonkore,Fundação Nacional do Índio,24,terra indígena,5001,,multipolygon,relation/3542563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Baú,Fundação Nacional do Índio,24,terra indígena,6101,,multipolygon,relation/3542564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Capoto/Jarina,Fundação Nacional do Índio,24,terra indígena,9201,,multipolygon,relation/3542565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kararaô,Fundação Nacional do Índio,24,terra indígena,21501,Funai,multipolygon,relation/3542566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kayapó,Fundação Nacional do Índio,24,terra indígena,23001,,multipolygon,relation/3542567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Koatinemo,Fundação Nacional do Índio,24,terra indígena,23201,,multipolygon,relation/3542568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kuruáya,Fundação Nacional do Índio,24,terra indígena,38902,,multipolygon,relation/3542569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Menkragnoti,Fundação Nacional do Índio,24,terra indígena,28701,,boundary,relation/3542570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Panará,Fundação Nacional do Índio,24,terra indígena,32201,,multipolygon,relation/3542571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Parque do Xingu,Fundação Nacional do Índio,24,terra indígena,33801,,multipolygon,relation/3542572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Trincheira Bacaja,Fundação Nacional do Índio,24,terra indígena,46201,,multipolygon,relation/3542573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Wawi,Fundação Nacional do Índio,24,terra indígena,49801,,multipolygon,relation/3542574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Xikrin do Rio Catete,Fundação Nacional do Índio,24,terra indígena,50501,,multipolygon,relation/3542575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Xipaya,Fundação Nacional do Índio,24,terra indígena,50601,Funai,multipolygon,relation/3542576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Igarapé Lage,Fundação Nacional do Índio,24,terra indígena,16101,,multipolygon,relation/3614764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Karipuna,Fundação Nacional do Índio,24,terra indígena,21601,,multipolygon,relation/3614765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Karitiana,Fundação Nacional do Índio,24,terra indígena,21801,,multipolygon,relation/3614766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Massaco,Fundação Nacional do Índio,24,terra indígena,27701,,multipolygon,relation/3614767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Pacaas Novas,Fundação Nacional do Índio,24,terra indígena,31601,,multipolygon,relation/3614768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Branco,Fundação Nacional do Índio,24,terra indígena,38601,,multipolygon,relation/3614769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Guaporé,Fundação Nacional do Índio,24,terra indígena,39501,,multipolygon,relation/3614770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Mequens,Fundação Nacional do Índio,24,terra indígena,39801,,multipolygon,relation/3614771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Negro Ocaia,Fundação Nacional do Índio,24,terra indígena,40001,,multipolygon,relation/3614772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Sagarana,Fundação Nacional do Índio,24,terra indígena,40801,,multipolygon,relation/3614773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Uru-Eu-Wau-Wau,Fundação Nacional do Índio,24,terra indígena,48201,,multipolygon,relation/3614774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Apiaka/Kayabi,Fundação Nacional do Índio,24,terra indígena,2301,,multipolygon,relation/3662502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Arara do Rio Branco,Fundação Nacional do Índio,24,terra indígena,3301,,multipolygon,relation/3662503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Aripuanã,Fundação Nacional do Índio,24,terra indígena,4201,,multipolygon,relation/3662504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Escondido,Fundação Nacional do Índio,24,terra indígena,11501,,multipolygon,relation/3662505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Igarapé Lourdes,Fundação Nacional do Índio,24,terra indígena,16201,,multipolygon,relation/3662506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Japuira,Fundação Nacional do Índio,24,terra indígena,18601,,multipolygon,relation/3662507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Munduruku,Fundação Nacional do Índio,24,terra indígena,29801,,multipolygon,relation/3662508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Parque do Aripuanã,Fundação Nacional do Índio,24,terra indígena,33601,,multipolygon,relation/3662509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Roosevelt,Fundação Nacional do Índio,24,terra indígena,40701,,multipolygon,relation/3662510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Sai-Cinza,Fundação Nacional do Índio,24,terra indígena,40901,,boundary,relation/3662512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Serra Morena,Fundação Nacional do Índio,24,terra indígena,42601,,multipolygon,relation/3662513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Sete de Setembro,Fundação Nacional do Índio,24,terra indígena,43001,,multipolygon,relation/3662514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Zoró,Fundação Nacional do Índio,24,terra indígena,51101,,multipolygon,relation/3662515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Manoa/Pium,Fundação Nacional do Índio,24,terra indígena,26501,,multipolygon,relation/3810600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Malacacheta,Fundação Nacional do Índio,24,terra indígena,26101,,multipolygon,relation/3810617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Zoe,Fundação Nacional do Índio,24,terra indígena,51001,,multipolygon,relation/3810655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Muriru,Fundação Nacional do Índio,24,terra indígena,30001,,multipolygon,relation/3810665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Moskow,Fundação Nacional do Índio,24,terra indígena,29701,,multipolygon,relation/3810671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena São Marcos - RR,Fundação Nacional do Índio,24,terra indígena,58401,,boundary,relation/3810732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Parque do Tumucumaque,Fundação Nacional do Índio,24,terra indígena,33701,Funai,multipolygon,relation/3810776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Paru d'Este,Fundação Nacional do Índio,24,terra indígena,40201,Funai,multipolygon,relation/3810821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Nhamundá/Mapuera,Fundação Nacional do Índio,24,terra indígena,30501,,multipolygon,relation/3810829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nature_reserve,Igarapé,Fundação Nacional do Índio,24,terra indígena,37901,,multipolygon,relation/3810871,,,,,,,,,,,,,,,,,,,,,,,Perímetro da Cidade do Uiramutã,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena WaiWái,Fundação Nacional do Índio,24,terra indígena,49601,Funai,boundary,relation/3810930,,,,,,,,,,,,,,,,,,,,,,,,"Terra Indígena Wai-Wai; Terra Indígena Uaiuai",,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Canauanim,Fundação Nacional do Índio,24,terra indígena,8801,,multipolygon,relation/3810935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Tabalascada,Fundação Nacional do Índio,24,terra indígena,43501,,multipolygon,relation/3810952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Bom Jesus,Fundação Nacional do Índio,24,terra indígena,6601,,multipolygon,relation/3810956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Trombetas/Mapuera,Fundação Nacional do Índio,24,terra indígena,46401,,multipolygon,relation/3811140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Jabuti,Fundação Nacional do Índio,24,terra indígena,17801,,multipolygon,relation/3811153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Galibi,Fundação Nacional do Índio,24,terra indígena,13301,,multipolygon,relation/3811200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Uaça,Fundação Nacional do Índio,24,terra indígena,47601,,boundary,relation/3811201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Waiãpi,Fundação Nacional do Índio,24,terra indígena,49401,,multipolygon,relation/3811320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Jumina,Fundação Nacional do Índio,24,terra indígena,19701,,boundary,relation/3811334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Terra Jacamim,Fundação Nacional do Índio,24,terra indígena,17901,,multipolygon,relation/3811340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Waimiri-Atroari,Fundação Nacional do Índio,24,terra indígena,49501,,multipolygon,relation/3811378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kaxinawá Nova Olinda,Fundação Nacional do Índio,24,terra indígena,22701,,multipolygon,relation/3816969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Vale do Javari,Fundação Nacional do Índio,24,terra indígena,48701,,multipolygon,relation/3816970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kaxinawá do Rio Jordão,Fundação Nacional do Índio,24,terra indígena,22601,,multipolygon,relation/3816979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kaxinawá do Rio Humaitá,Fundação Nacional do Índio,24,terra indígena,22501,,multipolygon,relation/3816980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kaxinawá do Baixo Rio Jordão,Fundação Nacional do Índio,24,terra indígena,22401,,multipolygon,relation/3816989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kaxinawá da Praia do Carapanã,Fundação Nacional do Índio,24,terra indígena,22301,,multipolygon,relation/3816990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kaxinawá Ashaninka do Rio Breu,Fundação Nacional do Índio,24,terra indígena,22101,,multipolygon,relation/3817041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Katukina/Kaxinawá,Fundação Nacional do Índio,24,terra indígena,21901,,multipolygon,relation/3817059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kampa e Isolados do Rio Envira,Fundação Nacional do Índio,24,terra indígena,20501,,multipolygon,relation/3817070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Barro Alto,Fundação Nacional do Índio,24,terra indígena,52201,Funai,multipolygon,relation/3817072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Betania,Fundação Nacional do Índio,24,terra indígena,6201,Funai,multipolygon,relation/3817073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Bom Intento,Fundação Nacional do Índio,24,terra indígena,6501,Funai,boundary,relation/3817074,,,,,,,,,,,,,,,,,,,,,,,,,national,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Cuiu-Cuiu,Fundação Nacional do Índio,24,terra indígena,10701,Funai,multipolygon,relation/3817075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Espírito Santo,Fundação Nacional do Índio,24,terra indígena,11601,Funai,multipolygon,relation/3817076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Estrela da Paz,Fundação Nacional do Índio,24,terra indígena,12001,Funai,boundary,relation/3817077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kumaru do Lago Ualá,Fundação Nacional do Índio,24,terra indígena,24001,Funai,boundary,relation/3817078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Lago do Correio,Fundação Nacional do Índio,24,terra indígena,52701,Funai,multipolygon,relation/3817079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Macarrão,Fundação Nacional do Índio,24,terra indígena,25901,Funai,boundary,relation/3817080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Maraitá,Fundação Nacional do Índio,24,terra indígena,26801,Funai,multipolygon,relation/3817081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Maraã Urubaxi,Fundação Nacional do Índio,24,terra indígena,26701,Funai,multipolygon,relation/3817082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Matintin,Fundação Nacional do Índio,24,terra indígena,28101,Funai,multipolygon,relation/3817083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Miratu,Fundação Nacional do Índio,24,terra indígena,29201,Funai,boundary,relation/3817084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Nova Esperança do Rio Jandiatuba,Fundação Nacional do Índio,24,terra indígena,31001,Funai,boundary,relation/3817085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Parana do Boa Boa,Fundação Nacional do Índio,24,Terra Indígena,33101,Funai,multipolygon,relation/3817086,,AM,political,,,,,,,,,,,,,,,,,,,,,,national,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Parana do Paricá,Fundação Nacional do Índio,24,terra indígena,33201,Funai,multipolygon,relation/3817087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Porto Praia,Fundação Nacional do Índio,24,terra indígena,36801,Funai,boundary,relation/3817088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Prosperidade,Fundação Nacional do Índio,24,terra indígena,53401,Funai,multipolygon,relation/3817089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Apaporis,Fundação Nacional do Índio,24,terra indígena,38201,Funai,boundary,relation/3817090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Biá,Fundação Nacional do Índio,24,terra indígena,38501,Funai,multipolygon,relation/3817091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Téa,Fundação Nacional do Índio,24,terra indígena,40401,Funai,boundary,relation/3817092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Santa Cruz da Nova Aliança,Fundação Nacional do Índio,24,terra indígena,53601,Funai,multipolygon,relation/3817093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Sapotal,Fundação Nacional do Índio,24,terra indígena,51501,Funai,multipolygon,relation/3817094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena São Domingos do Jacapari e Estação,Fundação Nacional do Índio,24,terra indígena,58201,Funai,multipolygon,relation/3817095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena São Francisco do Canimari,Fundação Nacional do Índio,24,terra indígena,41501,Funai,multipolygon,relation/3817096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena São Leopoldo,Fundação Nacional do Índio,24,terra indígena,41701,Funai,multipolygon,relation/3817097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena São Sebastião,Fundação Nacional do Índio,24,terra indígena,42001,Funai,multipolygon,relation/3817098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Tikúna de Feijoal,Fundação Nacional do Índio,24,terra indígena,45301,Funai,multipolygon,relation/3817099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Tukuna Umariaçu,Fundação Nacional do Índio,24,terra indígena,47001,Funai,multipolygon,relation/3817100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Tupã-Supé,Fundação Nacional do Índio,24,terra indígena,47201,Funai,multipolygon,relation/3817101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Uati-Paraná,Fundação Nacional do Índio,24,terra indígena,47701,Funai,multipolygon,relation/3817102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Vui-Uata-In,Fundação Nacional do Índio,24,terra indígena,49301,Funai,boundary,relation/3817103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Évare I,Fundação Nacional do Índio,24,terra indígena,12101,Funai,multipolygon,relation/3817104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Évare II,Fundação Nacional do Índio,24,terra indígena,12201,Funai,multipolygon,relation/3817105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kampa do Rio Amonea,Fundação Nacional do Índio,24,terra indígena,20401,,multipolygon,relation/3817118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kulina do Rio Envira,Fundação Nacional do Índio,24,terra indígena,23801,Funai,multipolygon,relation/3817127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Alto Rio Purus,Fundação Nacional do Índio,24,terra indígena,1201,,multipolygon,relation/3817135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kulina Igarapé do Pau,Fundação Nacional do Índio,24,terra indígena,23901,Funai,multipolygon,relation/3817140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Arara do Igarapé Humaitá,Fundação Nacional do Índio,24,terra indígena,3401,,multipolygon,relation/3817145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Riozinho do Alto Envira,Fundação Nacional do Índio,24,terra indígena,51301,,multipolygon,relation/3817150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Alto Tarauacá,Fundação Nacional do Índio,24,terra indígena,1401,,multipolygon,relation/3817152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Kulina do Médio Juruá,Fundação Nacional do Índio,24,terra indígena,23701,Funai,multipolygon,relation/3817157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Cacau do Tarauaca,Fundação Nacional do Índio,24,terra indígena,7401,,multipolygon,relation/3817158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Cabeceira do Rio Acre,Fundação Nacional do Índio,24,terra indígena,7301,,multipolygon,relation/3817165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Rio Gregório,Fundação Nacional do Índio,24,terra indígena,39401,,multipolygon,relation/3817166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Igarapé do Caucho,Fundação Nacional do Índio,24,terra indígena,15701,,multipolygon,relation/3817169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protected_area,,nature_reserve,Terra Indígena Nukini,Fundação Nacional do Índio,24,terra indígena,31301,,multipolygon,relation/3817175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
